customerID,Churn_Yes,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighSpender,HighChurnRisk
0811-GSDTP,0,0,13,30.15,382.2,27.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0
7567-ECMCM,0,0,24,79.85,2001.0,80.04,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,0
6115-ZTBFQ,0,0,72,65.5,4919.7,67.3931506849315,False,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,0,0
6353-BRMMA,0,0,54,104.1,5645.8,102.6509090909091,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,1,1
6680-WKXRZ,1,0,3,74.4,215.8,53.95,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1
6231-WFGFH,0,0,4,20.5,77.6,15.52,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
9904-EHEVJ,0,1,32,91.35,2896.55,87.77424242424243,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1,1
7028-DVOIQ,1,1,35,99.05,3395.8,94.32777777777778,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
6169-PPETC,0,0,35,20.5,759.35,21.093055555555555,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
4208-UFFGW,1,1,2,44.95,85.15,28.383333333333336,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
8584-KMVXD,0,0,8,75.6,535.55,59.50555555555555,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1
8467-WYNSR,0,0,22,55.1,1253.15,54.48478260869565,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0
0851-DFJKB,0,0,15,58.95,955.15,59.696875,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,0,0
5382-SOYZL,0,0,22,95.1,2162.6,94.02608695652174,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
9448-REEVD,1,0,1,44.7,44.7,22.35,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0
3261-CQXOL,0,0,71,25.45,1813.35,25.185416666666665,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
8388-FYNPZ,0,0,4,56.75,245.15,49.03,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1
4002-BQWPQ,0,0,25,81.75,2028.8,78.03076923076922,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,0,0
5651-YLPRD,0,0,32,86.1,2723.75,82.53787878787878,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1
2826-DXLQO,0,1,7,29.8,220.45,27.55625,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0
4378-BZYFP,0,0,17,20.5,365.8,20.322222222222223,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0,0
9489-UTFKA,0,1,8,60.9,551.95,61.32777777777778,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0
4849-PYRLQ,0,1,56,73.25,4054.2,71.12631578947368,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,0,0
9117-SHLZX,1,0,1,45.7,45.7,22.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
9889-TMAHG,1,1,8,100.3,832.35,92.48333333333333,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,1,1
4541-RMRLG,1,0,7,19.25,112.3,14.0375,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1
7764-BDPEE,0,0,3,20.85,60.65,15.1625,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
3429-IFLEM,0,0,71,77.35,5550.1,77.08472222222223,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,0,0
3158-MOERK,1,0,2,96.0,174.8,58.26666666666667,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
7294-TMAOP,1,0,1,90.55,90.55,45.275,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,1,1
5002-GCQFH,0,0,49,93.85,4733.1,94.662,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,1,1
0556-FJEGU,0,0,58,70.1,4048.95,68.62627118644068,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,0,0
8919-FYFQZ,1,1,44,30.35,1359.7,30.215555555555557,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0
0604-THJFP,0,0,59,75.95,4542.35,75.70583333333335,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,0,0
2834-JRTUA,1,0,71,108.05,7532.15,104.61319444444445,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,1,1
5875-YPQFJ,1,0,1,69.9,69.9,34.95,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
5879-SESNB,0,0,11,75.25,888.65,74.05416666666666,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
6646-QVXLR,1,1,62,103.75,6383.35,101.32301587301588,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,1,1
6461-PPAXN,0,0,35,54.95,1916.0,53.22222222222222,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,0
3318-ISQFQ,0,0,20,19.5,413.0,19.666666666666668,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0
1106-HRLKZ,0,0,40,19.6,808.95,19.73048780487805,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
2483-XSSMZ,0,0,39,47.85,1886.4,47.160000000000004,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,0,0
8603-IJWDN,1,0,1,86.6,86.6,43.3,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
8165-ZJRNM,0,0,72,23.75,1679.25,23.003424657534246,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
9369-XFEHK,1,1,33,80.6,2656.5,78.13235294117646,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0
2604-XVDAM,0,0,12,43.8,540.95,41.611538461538466,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
3717-OFRTN,0,0,1,19.75,19.75,9.875,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0
9046-JBFWA,0,0,27,19.15,537.35,19.19107142857143,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
3280-NMUVX,0,0,34,19.6,678.8,19.39428571428571,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
1206-EHBDD,0,0,56,80.3,4513.65,79.18684210526315,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0,0
8361-LBRDI,0,0,58,24.35,1423.85,24.133050847457625,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
4883-KCPZJ,0,0,22,25.25,555.4,24.14782608695652,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
9108-EQPNQ,0,0,10,26.1,225.55,20.504545454545454,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
7277-KAMWT,0,0,13,20.0,268.45,19.175,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0
3842-IYKUE,1,0,35,85.3,2917.5,81.04166666666667,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0
6641-XRPSU,1,0,34,70.0,2416.1,69.03142857142856,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0
1374-DMZUI,1,1,4,94.3,424.45,84.89,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
2545-LXYVJ,0,0,72,20.7,1492.1,20.43972602739726,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
3234-VKACU,0,0,2,70.3,132.4,44.13333333333333,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0,1
8357-EQXFO,1,0,7,95.35,660.9,82.6125,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
1989-PRJHP,1,1,27,75.5,1893.95,67.64107142857144,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
8120-JDCAM,0,0,4,69.55,284.9,56.98,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
8917-FAEMR,0,0,37,19.85,784.25,20.638157894736842,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
7047-YXDMZ,0,0,21,20.0,417.7,18.986363636363635,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
2858-EIMXH,0,1,53,95.85,5016.25,92.89351851851852,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,1,0
9524-EGPJC,1,0,18,90.1,1612.75,84.88157894736842,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,1,1
6993-OHLXR,1,0,2,68.95,119.75,39.916666666666664,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1
8818-XYFCQ,1,0,32,99.55,3204.65,97.11060606060606,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,1,1
6419-ZTTLE,0,1,23,20.75,485.2,20.216666666666665,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0,0
0929-HYQEW,0,0,3,50.15,160.85,40.2125,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0
6614-YOLAC,0,0,71,58.65,4145.25,57.572916666666664,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,0,0
7426-RHZGU,0,0,9,95.9,827.45,82.745,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,1,1
4065-JJAVA,0,0,1,49.5,49.5,24.75,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1
4695-VADHF,1,0,18,57.45,990.85,52.15,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0
3863-IUBJR,1,0,12,53.65,696.35,53.565384615384616,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0,0
7649-SIJJF,0,0,71,80.1,5585.4,77.57499999999999,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,0,0
9361-YNQWJ,0,0,64,24.4,1601.2,24.633846153846154,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
3748-FVMZZ,0,0,4,40.05,162.45,32.489999999999995,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,1
9391-TTOYH,0,0,23,19.5,470.2,19.591666666666665,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1452-XRSJV,0,0,39,51.05,2066.0,51.65,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0
3422-WJOYD,0,0,28,54.35,1426.45,49.18793103448276,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0,0
8242-SOQUO,0,1,5,84.7,392.5,65.41666666666667,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1
7460-ITWWP,0,1,45,86.1,3861.45,83.9445652173913,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,0,1
7147-AYBAA,0,0,37,70.35,2552.9,67.18157894736842,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
7868-TMWMZ,0,1,60,110.0,6668.35,109.31721311475411,False,True,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,1,0
4822-RVYBB,1,1,8,100.6,819.4,91.04444444444444,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
6732-FZUGP,0,0,47,94.9,4615.25,96.15104166666667,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0
8436-BJUMM,1,0,26,83.75,2070.6,76.68888888888888,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
4184-TJFAN,1,1,3,88.3,273.75,68.4375,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,0,1
8329-GWVPJ,0,0,50,69.75,3557.7,69.75882352941176,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
1352-VHKAJ,0,0,27,71.6,1957.1,69.89642857142857,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,0
4145-UQXUQ,1,1,8,92.1,729.95,81.10555555555555,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
2632-TACXW,0,0,62,23.65,1416.75,22.488095238095237,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
8146-QQKZH,0,0,71,81.85,5924.4,82.28333333333333,False,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,0,0
1767-CJKBA,0,0,66,25.1,1697.7,25.338805970149256,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0
6445-TNRXS,0,0,68,114.7,7849.85,113.7659420289855,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,1,0
4581-LNWUM,0,0,13,49.15,649.4,46.385714285714286,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0,0
4869-EPIUS,0,0,56,80.9,4557.5,79.95614035087719,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,0,0
9948-YPTDG,1,0,38,79.45,3013.05,77.25769230769231,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,0,1
1236-WFCDV,1,1,14,90.45,1266.1,84.40666666666667,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1,1
